2017-02-24 12:43:20,28.568896616747036,108.5059006668449
2017-02-24 12:43:23,28.568888116244317,108.50591285602754
2017-02-24 12:43:26,28.56891794753527,108.50589689063064
2017-02-24 12:43:29,28.56892220383303,108.50588215959358
2017-02-24 12:43:32,28.568924524675168,108.50588221953696
2017-02-24 12:43:36,28.5689725562806,108.50586217872608
2017-02-24 12:43:39,28.568970568192437,108.50584135744595
2017-02-24 12:43:42,28.568944793862503,108.50581912936762
2017-02-24 12:43:45,28.56894516645809,108.50580837494877
2017-02-24 12:43:48,28.568952916073282,108.50580300318282
2017-02-24 12:43:51,28.568955395801265,108.50579682376595
2017-02-24 12:43:54,28.568962336484887,108.50579761158444
2017-02-24 12:43:57,28.568962117680936,108.50579718298822
2017-02-24 12:44:00,28.56896223529813,108.50579799032596
2017-02-24 12:44:03,28.568962226466464,108.5057976016107
2017-02-24 12:44:06,28.568962267837264,108.50579715309621
2017-02-24 12:44:09,28.568962499412102,108.50579666472512
2017-02-24 12:44:12,28.56899936100619,108.50571862501707
2017-02-24 12:44:15,28.56903414525429,108.50566593138393
2017-02-24 12:44:18,28.56906214162643,108.50562149005457
2017-02-24 12:44:21,28.569082422076693,108.50559777970165
2017-02-24 12:44:24,28.56911466915584,108.50557362156121
2017-02-24 12:44:27,28.569136438160825,108.50555060899461
2017-02-24 12:44:31,28.569148890013047,108.50554186866
2017-02-24 12:44:34,28.569195139854795,108.50549563438943
2017-02-24 12:44:37,28.569211775648927,108.505469621438
2017-02-24 12:44:40,28.569294447396096,108.50540156158725
2017-02-24 12:44:43,28.569302978812665,108.50541228663423
2017-02-24 12:44:46,28.56933231186912,108.50536583207634
2017-02-24 12:44:49,28.56933678128932,108.50534678534933
2017-02-24 12:44:52,28.569362085872573,108.50532907547249
2017-02-24 12:44:55,28.569372869013094,108.5052633036918
2017-02-24 12:44:58,28.569369583316586,108.50525808076829
2017-02-24 12:45:01,28.56937813363246,108.50522275813583
2017-02-24 12:45:04,28.56938324744392,108.50521561208706
2017-02-24 12:45:07,28.56941087680249,108.50517345323733
2017-02-24 12:45:10,28.56941987082696,108.50515685868325
2017-02-24 12:45:13,28.56944667552575,108.50511612507407
2017-02-24 12:45:16,28.569435520386822,108.50508304383582
2017-02-24 12:45:19,28.569440755855297,108.5050554753618
2017-02-24 12:45:22,28.56945499994797,108.50502968156775
2017-02-24 12:45:25,28.569476148915562,108.50499665213579
2017-02-24 12:45:28,28.56949143249988,108.50496454928265
2017-02-24 12:45:31,28.569499961161497,108.50492977485888
2017-02-24 12:45:34,28.569526717056757,108.50489527065595
2017-02-24 12:45:37,28.569538381421747,108.504862380195
2017-02-24 12:45:40,28.569548739618707,108.50483134352262
2017-02-24 12:45:43,28.56956893498494,108.50481594570482
2017-02-24 12:45:46,28.569585932193238,108.50480609932299
2017-02-24 12:45:49,28.5695950608713,108.50475814854805
2017-02-24 12:45:52,28.569622054839773,108.50471437504493
2017-02-24 12:45:56,28.569633187187417,108.50470196678478
2017-02-24 12:45:59,28.569679224646695,108.5046896603184
2017-02-24 12:46:02,28.569693124350213,108.5046917941057
2017-02-24 12:46:05,28.56972770412762,108.50463394764222
2017-02-24 12:46:08,28.569750744808246,108.50455422288452
2017-02-24 12:46:11,28.569746617024023,108.50450978968188
2017-02-24 12:46:14,28.569769360600983,108.50448873076465
2017-02-24 12:46:17,28.569797541612427,108.50442291032263
2017-02-24 12:46:20,28.569792274939225,108.50436468271586
2017-02-24 12:46:23,28.569816631319625,108.5043230420233
2017-02-24 12:46:26,28.569828779481366,108.50428233748967
2017-02-24 12:46:29,28.569853290616855,108.50423251389665
2017-02-24 12:46:32,28.569881830611497,108.50417702929126
2017-02-24 12:46:36,28.569905249033535,108.50413789027249
2017-02-24 12:46:40,28.569943250927913,108.50406658860899
2017-02-24 12:46:43,28.56996535159532,108.50402651261726
2017-02-24 12:46:46,28.57000002323666,108.50399127139076
2017-02-24 12:46:49,28.570025765507868,108.50396114269668
2017-02-24 12:46:52,28.570061386812732,108.50393609777795
2017-02-24 12:46:56,28.570069459641942,108.50386009985196
2017-02-24 12:46:59,28.57006836197071,108.50386248189938
2017-02-24 12:47:02,28.57009148183414,108.50381287752312
2017-02-24 12:47:05,28.57010875798198,108.50379348278375
2017-02-24 12:47:08,28.570122719856318,108.50377833378685
2017-02-24 12:47:11,28.57014959917489,108.50374935137482
2017-02-24 12:47:14,28.5701684032995,108.50372090669038
2017-02-24 12:47:17,28.570202263637846,108.50368266535881
2017-02-24 12:47:20,28.570228160382655,108.50364776248996
2017-02-24 12:47:23,28.570252548872116,108.50361869022704
2017-02-24 12:47:26,28.57026491300419,108.50357272316398
2017-02-24 12:47:29,28.570268077563906,108.50352857950412
2017-02-24 12:47:32,28.570287011052237,108.50348378895048
2017-02-24 12:47:35,28.570309935778134,108.50345243415913
2017-02-24 12:47:38,28.570320674936998,108.50341119136165
2017-02-24 12:47:41,28.57032055896459,108.50338663266405
2017-02-24 12:47:44,28.570356019333346,108.50336187679243
2017-02-24 12:47:47,28.570369329898565,108.50332054445094
2017-02-24 12:47:50,28.570377871039092,108.50327500574603
2017-02-24 12:47:53,28.57039921626652,108.50324325218281
2017-02-24 12:47:56,28.570408328427874,108.50320077338353
2017-02-24 12:47:59,28.570425073381106,108.5031717504994
2017-02-24 12:48:03,28.570404354419072,108.50314515728287
2017-02-24 12:48:06,28.57044050819592,108.50308953365942
2017-02-24 12:48:09,28.570448695923474,108.50305501843907
2017-02-24 12:48:12,28.570445381756223,108.50301612700622
